014DF6	05	10	な…なんだこいつら…	whats this	FE
014E11	05	17	はやくブルマさんのところにもどろう	lets go back 2 bl	FE
014E29	05	6	きさま　なぜ	why do	FD
014E38	05	9	さからおうとする…	u defy me	FE
014E4C	05	6	オレは　あの	i am  	FD
014E5E	05	72	まえからきにいらなかったんだ<FB>これまでは<FD>ヤツのちからに<FD>ねじふせられていたが<FB>ひょんなことから<FD>えいえんのいのちを<FD>てにいれられることをしった	i never liked <FB>until<FD>his pwr<FD>held me dn<FB>by luck <FD>life 4evr<FD>i learned i  	FE
014EB4	05	39	フリーザなんかに<FD>くれてたまるか…！<FB>えいえんのいのちさえ<FD>オレのものになれば	2 freeza<FD>never!   <FB>even 4evr <FD>if its my	FD
014EE9	05	74	かならずやってくる！<FE>えいえんのいのちだけで<FD>フリーザさまにかてるとでも<FD>おもっているのか！！<FE>おれはおおくのじっせんで<FD>あんたのそうぞういじょうに	it will cm<FE>just 4ever <FD>u think u can<FD>u think!! <FE>in many real<FD>fights far mr	FD
014F3C	05	68	フリーザさまのじつりょくは<FD>そんなじげんすら<FD>ちょうえつしておられる…<FE>くだらねえデタラメを<FD>ぬかしやがって…！！<FE>ドドリアにきいたぞ！	freezas power<FD>that lvl<FD>ur far beynd<FE>such lies <FD>u spout!! <FE>dodoria sd	FD
014F8D	05	8	おそれていたと！	he fears	FE
014FA6	05	11	みせつけてやるぞ！！！	ill show u!	FE
014FB9	05	6	どうした！！	what!!	FB
014FC0	05	17	ザーボンさまとも<FD>あろうおかたが！	even ld <FD>zarbon!!	FD
014FD2	05	14	うごきがとまってみえるぞ！！	u look frozen!	FE
014FE1	05	42	ちょうしにのりやがって<FE>このていどで<FD>てもあしもでんとはな！！<FE>いまのおれのちからは	so cocky nw<FE>is ths<FD>u cant move <FE>my pwr now	FD
015011	05	13	こんなものじゃないぞっ！！	its way more!	FE
015027	05	16	おどろいたな<FD>たしかにすばらしい	shockd<FD>truly gud	FD
01503E	05	49	だが　そのせいで<FD>きさまはながねん<FD>ねむらせていた<FB>わたしのしんのちからを<FD>めざめさせてしまった…	but thus<FD>4 long y<FD>i woke <FB>u have wokn<FD>my true pwr	FE
015075	05	44	へんしんをして<FD>パワーをますのがサイヤじん<FD>だけだとでもおもっているのか<FE>へんしんだと？	u think<FD>only saiyans <FD>change 2 rise?<FE>change?	FE
0150A2	05	33	びをこのむわたしには<FD>へんしんごのみにくいすがたは<FD>たえられない…	i love bty<FD>so an ugly frm<FD>cant do	FE
0150C7	05	18	しをえらぶよりは<FD>へんしんをえらぶ…	vs death<FD>ill chang	FE
0150E1	05	24	みせてみろよ…<FE>いわれなくても<FD>いまみせてやる…	show me<FE>no need<FD>ill show	FE
0150FD	05	6	こんなこと…	no way	FD
015117	05	23	おどろきがかくせんか<FB>しにみやげに<FD>もうひとつ	cant hide <FB>a gift<FD>1 mor	FD
01512F	05	11	おしえておいてやろう…	ill tell u.	FB
01513B	05	37	フリーザさまもまた<FD>へんしんがたの<FD>うちゅうじんだと<FB>いっておられたぞ…！	lord frez<FD>change <FD>is alien<FB>he said so	FE
015166	05	32	わたしにかてぬものが<FD>フリーザさまにかなうと<FD>おもうかーっ！！！	u cant bet<FD>me or freez<FD>u think!!	FE
015187	05	30	おれをころせば<FD>ドラゴンボールはえいきゅうに<FD>そろわんぞ！！	kill me<FD>the dbs 4ever <FD>no set!	FE
0151A6	05	16	なにっ！？<FD>どういうことだ！！！	what!<FD>what is it	FB
0151BB	05	11	いしきをうしなったか…	passed out?	FB
0151D5	05	65	もっているな…<FB>うんのいいやつだ…<FD>かくしたばしょを<FD>はかせるために<FB>ちりょうしてやろう…<FD>もっともそのあとのことは<FD>しらんがな…	u got i<FB>lucky guy<FD>the hidn<FD>place  <FB>ill heal u<FD>but then..  <FD>no ide	FE
015227	05	8	ばけものに…！！	monster!	FD
015245	05	12	どうなってんのーっ！！！	whats going 	FE
01525E	05	23	ゆだんしてやがる…！！<FE>ここがきさまのはかばだ	hes off grd<FE>ur grave is	FD
01528A	05	6	お…おのれ…	damn u	FD
0152A4	05	24	ずいぶんと　たいりょくが<FD>おちてるんじゃないか？	quite low on<FD>stamina huh	FB
0152C5	05	85	あんたのしはもうちかいようだ<FE>し　しがちかいだと…！？<FE>い　いくらきさまが<FD>どりょくしても<FB>へんしんしたわたしには<FD>かてるわけがなーい！！！<FE>サイヤじんはせんとうしゅぞく	ur death is nr<FE>death near? <FE>no matter<FD>even so<FB>i have chgd<FD>u cannot win<FE>saiyans r war 	FD
015327	05	19	いまのうちですよ！！<FD>にげましょう！！	ur chance <FD>lets run	FE
015341	05	59	あいつにげたらころすって…！<FE>おもいあがるのも<FD>いいかげんにしろよベジータ！<FE>そろそろきさまと<FD>むかいあっているのにも	he said hed kl<FE>dont get<FD>2 cocky vegeta<FE>face u n<FD>facing me b	FD
015386	05	13	このへんでおわりにしようぜ	lets end here	FD
0153A1	05	10	うちゅうせんでやった	on the shp	FD
0153B8	05	12	おもいだせ…<FE>はいっ…！	recall<FE>yes..	FE
0153C9	05	19	あっというまに<FD>おわっちまいそうだな…	so fast<FD>it may end.	FE
0153EA	05	9	かいほうしろ！！！	release!!	FE
015404	05	16	このちょうしで<FD>いっきにいくぞ！	like so<FD>all at 1	FE
015418	05	11	どうにかなりそうですね	we may make	FD
01542B	05	6	おーいっ！！	heyy!!	FD
015438	05	12	そのままじゃやられちまう	ull be beatn	FD
01544B	05	22	うるせーっ！！<FD>これからがほんばんなんだよ！	shut up<FD>it starts now!	FB
015468	05	10	ハジかかせやがって！	so shamefl	FE
01547A	05	25	さっさときめちまえよ！<FB>オレがかわってやろうかっ！	just finish<FB>shall i do it	FE
015498	05	6	くそーっ！！	damn!!	FE
01549F	05	17	へんなじゅつばかり<FD>つかいやがって	odd trick<FD>using i	FE
0154B5	05	8	まだやれるなっ！	u can go	FE
0154C6	05	20	あんなやつさっさとやっつけ<FD>ちまおうぜ！	just beat him<FD>him nw	FE
0154E4	05	30	きさまらーっ！！<FD>よくもこのベジータを<FD>だしぬきやがったな…	u people<FD>u tricked <FD>me vegeta.	FE
01550C	05	16	まって！<FD>まだひとつかなうんです	wait<FD>1 wish left	FD
01552F	05	11	そいつをきいてあんしん	such relief	FD
01553F	05	29	さあこのオレを<FD>ふろうふしにしろ！！！<FE>わ…わかりました…	now mak<FD>me immortal<FE>y.yes sir	FE
015567	05	55	さいちょうろうさまが<FD>なくなられたんです<FD>とうとうじゅみょうが…<FE>なっなんだとーっ！？<FD>オ…オレのふろうふしは	the elder <FD>has passd<FD>his life ov<FE>w.what!?  <FD>my eternity	FD
0155C3	05	26	やってくれましたねみなさん…<FB>わたしのゆめをみごとに	well done all <FB>my dream ws	FD
0155DE	05	65	うちくだいてくれましたね…<FD>はじめてですよ…<FB>わたしをここまでコケにした<FD>おバカさんたちは…<FE>ゆっゆるさん…<FD>ぜったいにゆるさんぞ	crushed by u <FD>a first <FB>u mocked me  <FD>u silly 1<FE>no merc<FD>no forgive	FD
015632	05	21	なぶりごろしにしてくれる！！<FE>なにかくる！	ill toy w u   <FE>coming	FD
015652	05	27	ものすごいはやさでしたね<FE>なーにデンデがこっちにむかっ	so very fast<FE>dnd is coming 	FD
01566E	05	4	てたんだ	slep	FE
01567A	05	26	ここんとこねてないからとか<FD>いって　ねてましたけど…	no sleep late<FD>i went slep 	FE
01569B	05	29	ベジータにきづかれないうちに<FD>ねがいをかなえてもらうぞ！！	b4 vegeta sees<FD>grant our wish	FB
0156B9	05	12	すこしはなれたところまで	move a bit  	FD
0156DA	05	39	デンデくんがこっちに<FD>むかっていたから<FE>そうかベジータはいま<FD>ねているはずだ…	dnd comes <FD>heading <FE>so vegeta <FD>asleep  	FE
015723	05	7	そろえしものよ	gatherd	FD
015737	05	102	どんなねがいも<FD>かのうなかぎり　みっつだけ<FD>かなえてやろう<FE>まずサイヤじんにころされた<FD>ちきゅうのみんなをいきかえら<FD>せてください！！<FE>それはかなわぬねがいだ<FD>いきかえらせることのできる<FD>にんずうはひとり	any wsh<FD>up to 3 of   <FD>igrant <FE>1st revive   <FD>on earth kild <FD>let me  <FE>cant do tht<FD>i can revive <FD>1 person	FE
0157AE	05	58	かいおうをとおして　おまえの<FD>こころに　はなしかけている！<FB>よくきけひとつめのねがいで<FD>オレをいきかえらせるんだ！！	via king kai  <FD>talks 2 the ht<FB>listen wish 1<FD>bring me back!	FB
0157E9	05	14	そうすればかみもいきかえる！	god revives 2!	FD
015803	05	78	そうかそのてがあったんだ！！<FE>わ　わかりました<FE>ふたつめはいきかえったオレを<FD>ナメックせいにとばしてくれ！<FB>かならず<FD>フリーザってやつを<FD>たおしてみせる！！	thats a way!! <FE>ok. yes <FE>2nd send back <FD>me 2 namek!!  <FB>sure<FD>freeza   <FD>ill win!!	FE
015856	05	10	きこえたろ　たのむ！	u heard!  	FE
019A32	06	3	ぢ<ED>プ	<BF><6F><DF>	FF
019A37	06	6	<EF>ぎずプ<F1><FF>	<EF><B1><B7><DF><F1><FD>	FF
019A3E	06	7	プブセ<F3>ォーば	<DF><D5><45><F9><37><6F><BF>	FF
019A3E	06	11	プブセ<F3>ォーば<FF><FF><F5>ァ	<DF><D5><45><F9><37><6F><BF><FB><DF><F5><F5>	FD
019A4B	06	2	<FD>プ	<F7><DF>	FF
019A4E	06	63	　　　ボいぴえぽきズく　そボうエそクぱうボうゲそずみ　ぜボうえぜ<A3>ぱうボうまぜぽままエたぱうみ０エぽまゲムたしゲボぬェえくたボ	 <E4> <CB>h o<CB>h<3C>o<40><DA>c<C7>o<B7><20> <B8><B7><20>d<B8><A2><DA>c<1F><B8><DC><1F><1F><3C>p<D8>c<20>0<3C><DC><1F><C7><59>pl<C7><CB>h<37>dhp<20><D8>w<1B><3C> <6F><29><4D><D8>a	24
019A75	06	1494	ぽままエたぱうみ０エぽまゲムたしゲボぬェえくたボやボぬひエ　ーらナらナらがぜたボストよよとあド<8A>ト<8B>ト<8A>ニブぱワボう８た２た？　？ぱけぺそぴさぺそぴすテ　ボキプ<91>ぴてポ<A1>ぺそボ６ぴもいぴすブー０ボおこプへブバいぱおボ<A7>ピゅは<E5><E4>ぽきヘボ<87><E2>そとぱエボびボ<F3>ボうボ<E3>ぱうぷき<9F>ぱ<F3>ボうボ<E3>ぱうぷきオみぜま７ぱ<FB>かのかのボう　まボ<F3>そゲびた　ゲいゲおぱうボき<8C>ぱ<F3>０ーと<87>ボツウ　きぱフ<8D>ぱ<F3>うドン８あビ<8F>テズ<E2>ヂもねノも<89>ノカ<8E>カ<9C>ボおボけやねボズ<E8><EC>ペさああういきえプそブブボわボいプそ００<9F>エぜみボむボゆボる<E6>ゆピらぜわ<9F>ル０ぜ　<9F>パそきおきおぱうぷおぴおぜ<90>ぜ<90>ぱうぷおぴおばゃ<A2>ロ１ぞプっば<95>ば<95>ぱうぷおぴおプョ１１<A2>カばもプイぞ<91>ぢ<92>ば<94>ば<94>ボおボけプな<E5>ブぱ<9A>あブそドそバせヂきぱけぴそ０ブゲょダゾァばダ<AC>ゲまぜぱそそダボのまジそボきビぴけボそ<AF>なぶブぜそゲー０ーボるぴっぴなうブうブきビきドボおボそぴカュモダツ<90>ぽませぱまぱうぱヨぺリボうわボヨペリぺてぽきぱうボシぴェまゴボうパっぱェボホ６ダ<9E><9F>ウ<9F><E8>っウぜまブすバボぶほヂほジしぱそ<A6>じばずグ<81>グィ<A6>ぽクジゅヂぱー<97>ピードすビバじヂビぢゥグル<AC>わぷ<FF>ウぢボコきバウヂボきふぷ<FF><AC>゛ばボィ<9E><A2><9E><A2>イ<A0>ぱそボ３ジ<A5>ヂずぜ<84>ぢウ<A2>ォ１ぷそド<AA>ビざギ<9C>ビィビミ<81>ぷ<AF>ぴ<FB>そドボ<AF>そぱ<E5>ぱ１ボ<F7>ーぜリぱぎょダモ゛ぷリぺぬボ<A1>そヂかぷリゲャダボ<8D><9E>ゲ<96>ダゆぎぱそボてウどボ゛ぴ<83>うビぴぎおバ<A6>へばバ<A1>まぞー１ボツぱそわャ<97>ャ<98>ャ<98>ピばねデふジドボすウゲボブばねぴ<FF>ぞボイボォボイまビまゲボ<83>ボそ８<99><AC><99><AC><99><A4>ボ<AD>ー３ぷネヘグワグワボうギゴぽクヘボばすビェ…ョビジゥ<A6>ァぱそしボコぼまバせデウジボ<87>のぴばブ<A5>じばじばじグ<81>グィ<A5>ぴ<EF>ボ<FB>ずヂげバぴ３・ル<E8>゛ぴゅぴおボィいブえぷけボ<ED>ボミ<9F>ピぬーぱ<F1>　ド　ジ　<AC>　ウぴそビ<AA>　ア　バ　デ　デ　ゾボすくブたブたブみドみジエ<9F>エパらイうビうビうえかぺコ<9C><A5>ずリでゅれっギっボさグ　ずボそか<9A><A9><96>ダデしデボぞプ？　ビぷフぴけダ　<A6>ぺョぷす０　ーぴきうぱ<E7>わぴ<95>すしバわバ<9F>パ゛ボ<81>ボハぴフずう<9E>し<90>ボまぺらボャぷであボデぷコがビがー<AE>ホ…<A2>ェ５ぺ゛<96>ねェビヒどボ？ゾぷ<FD>ボきバーデふべォぐユパ゛レ<80>！ずろをずホぽ゛<9F>ーぱ<FF>ゥ０ワ０ぺ<FF>うい<AC>いウいブいブえブえボ<FD>パ゛ご　<93>ボひーパ<FF>ぽでブピパボ<89>せブゲぷけたブみブエブぱハパひ<9A>ゥバラバラボう<98>ー<A1>アぷちねデゥげォボ<91>ブォ<9F>ウぴそバォ<A5>ウ<9B>ーぞォポそドウどまドー<A0>イぷっふガイざラボへ<A9>ウヂかぷそォぜーぷもぽま<9E>ゥボエボそゼリボシぽっぱひぼまヂほボレジしぴそ<9C>ォビモボひぱうぽまボそボろ<9D>ーぴワぞほボすォォメメヘヘララボおボきイォ　　<A9><A9><A9>ボい<A9>ドドぺきボそ<85><85>テテテテボきボけぱうぱうプボぺきカだ<88><88>シびたたもれセセ４…ぴむェェェケェケボうーサーオーーボそボトドとドとぱうえド９ュュボそボてェキースーぱうぱきぱまダダズしドもドもボおダァぜぜぴまぱへボまボエぴおぱまウウーミピちぱそぽクぱちぺクボまヒぴまツボうボきボさぴそフホボすぱてョボまォぱデぱネターソぱ<8D>ボうボきぱっボワぜみぜみぱうぴおぱーペビパ<E4>ドボごぱうボうぽせうドうドぱうピそ　ゲ　ゲぱうボうぽせしゲしゲぱうピそそゲそゲぱうピそ　<9F>　<9F>ぱうボうぽせわ<9F>わ<9F>ぱうピそォ<9F>ォ<9F>ぱうピそウ<9F>ウ<9F>ぱうピそ<F4><9E>ボけぽ<A0><EC><9E>ボけぽ<A0>ピそぽ<A0><EC><9E>ボけぽ<A0>ピそぽ<A0>ピそぽ<A0>ピゃピイぴえままそそききボおウアそさまへきおういううかボたおボかぱくぱ<A3>００ぜぜゲゲゲゲビビダヌドふゲわダ<A7>ハづォづ<97>ダよダシダ	<DC><1F><C7><59>pl<C7><CB>h<37>dhp<20><D8>w<1B><3C> <6F><29><4D><D8>a<AE><B8>ph<C7><4C><27><27>ta<D2><8A><4C><8B><4C><8A><4E><D5><D8>0<D5> 8p2p? ?<D8>i<DB>o?<DB>a<DC>m<4B> <3C><DF><96><DA><21> <E6>o<20><DA><23>b<D9><3F><D5><6F>0<D5> j<DF><2D><D5><D3>b<D8><65>h<DF><D9>z <EB> <55> 8<E2><FE>t<D8><9A>d<D8><F3>dh <DE>c<9E><D8><F3><9E><20> <DE>c<3D><20><B8><1F>7<D8><FB>fy<D9>a <1F><CB>ho<C7><C0>p <C7>b<C7>e<D8>c <C7><8C><D8><F3>0<6F>t<87> <D5><3B> g<D8><EB><8D><D8><F3>c<D2><65>8a<D4><8F><4B><CB><E2><CF><24>x<51><24><89><51><3E><8E><3E><9B><89><51><51><24><25>xb<DB><EC><EE> aacbgd<DF><D5><D5><D5><D5> <D5><E0><2F>00<9E><3C><B8><20>gdcbaa<E5><25><DF><57><B8><2D><9E><61>0<B8> <9E><DD><F8>ge<E3>a<B8><90><E3>a<BF><31><A1><62>1<B9><DF><2F><BF><95><E3>a<DF><AF>11<A1><3E><BF><24><DF><3F><B9><91><BB><92><BF><94><BF><94><BB><92><B9><91><DF><55><E5><DF><D5>a<D5>b<D4>c<D5>c<D4><DB>aa<D5><81><63><B6><AF><6B><B6><D3><4D><D4><B0><6A><AF><6B><AF><28><D5>7<D1><B4><99><C3><8D><D2><8D><B4><99><A7><D8>a<40><D5> <F4>a<43><B4><5B><B5><5A><B7><5A><D9>e<D5><67><A2><37><D5><34><58><B4><B7><55><B7><68><B3><5D><B3><5D><D1><38><58><81><F6><3F>i<D1>n<D4>m<D3>n<D1>n<D1>m<D8>ad<D5><61><5B><97><C6><2D><DB>a<6F><C7><43><97><F6><7F><25><C4><33><C4><33><D3><3B><BD><3B><D9>g<C4>r<D5><A7><1B><CC><66><80><D4><84><2F><B7><66><80><CC><B3>v<C1><D5><B8><84><C7><96><B1><DB>a<CD><C0>…<61><D5>g<D2>g<D3>f<DE>ec<D5><36><BA><9D><8F><CA><9C><63><BE><99><8F><CA><9D><6B><57><82><D5><22><C5><30><C5><30><C6><2E><D9>a<D5><98><23><B4><D5>0<9D><9E><D8>a<3C><6F>0<DB>a<D5>c<D4>e<D3>f<DB>a<D8>ka<D5><89><2B><CD><DE><7F><96><2B><AC><D5><A9>x<CD><67><7F><D5>9<37><A3><6E>3<D4><B5>q<C5><D5><B8><AA><61><B7><55><DE>a<20><E6><FF><45><B3><5F><B2><60><D1><6F><A6><6F><B2><60><D8>a<25><D5><81><63><B6><AF><6B><B6><D3><4D><D4><B0><6A><AF><6B><AF><28><E5><BF><E6><FF><41><D3><60><B5><67><AE><6F><AE><60><B5><5B><D8>a<22><D5><B4>s<D4><D8><F9><80><32><B3><66><80><D9><7F><E6><6F>d<DD><BD><DC><FF><63><BE><39><C4><32><C4><33><D8>c<32><D5><63><42><98><D8><CF><CC><C4><32><D3><9C><89><D4><8E><CC><8E><CC><D8><CF><9E><84><B8><9D><9E><DE>a<3C><E0><BF>a<D5>b<D5>d<DA><CF>g<D5><34><D5><9E><DE><D9><6F><D5>0<D5> <D2> <CA> <AA> <3B><D9><ED><D4><A8> <39> <D3> <D1><D8>a<CD> <D5>h<D5>p<D8>a<20><D2><20><CA><3C><9E><D9><4D>n<CE>o<D1>l<3B>l<CF>n<D1>l<37>l<D1>d<D5><58><B6><95><95><B6><CD><D1>!<CF><D8><F5><B7><94><47><D5><97><30><B4><CD>x<D8>a<7F><D8>o<4F><67>7<DF><FF><D4><D9><53><DA><DD><CE> <A4> <3B><DE><E7>0 <6F><D9><F3>c<D5>l<D5><2D><D9><95>ml<D3><2D><D3><9E><DC><7F><D8><81><C6><D8>a<B7> <B7>c<9D>l<90><2D><DD><CD><DA><BD><DB><AD><41><D3><60><B5><67><AE><6F><AE><60><B5><5B><D8>a<22><D5><B4>s<D4><66><80><CC><80><32><B3><66><80><D4><B5>q<C5><D5><36><BA><54><B6><58><D4><30><C5><1B><D0>o<D1><67><A3><35><D5>y<CD><2B><C4><33><DB>a<D3><80><30><A7><D5>p<64><7F><67><7F><67><B1><4C><CE><CD><97><33><B1><D9><AF>cb<AA>b<3B>b<D5>b<D5>d<D8>ah<DD><7F><B4> <93> <D5><6F><D5> <D2> <CA> <AA><DD><BD><D5><DE><DD>a<D5>n<D5><C7><DA><EB>p<D5><20><D5><3C><D5>0<DF><F7><99><6C><D3><5F><D9>a<98><6F><A0><39><DA><F3>x<D1><6C><B3><38><D1><1C><D5><6E><9E><3B><D9><FF><D3><6E><A3><3B><9A><6F><B9><6E><E1>o<D2><3B><BE><1F><D2><6F><9F><3A><DA><EF><1C><C4><3A><B5><5F><D5><6E><A7><3B><CF>f<DA><FF><6E><B8><6F><D9><33><DD><1F><9D><6C><B9><6E><D3><6E><CC><60><9A><DD><2F><D8><4F><C3><1F><CF><1E><D1><1C><CA>l<D9><A5><9B><6E><D4><5B><9A><6F><D4><5B><DD><1F><9B><D8><2B><9C><6F><D9><63><B9><1E><D5> <38><6E><5A><5A><55><55><5F><5F><5A><D8> <3A><6E>  <A7><DA> <D2><D2><DB>g  <85><85><4B><D8>  <DE> <D5><E4>a<3E><BA><88><88><44><C0>pp<24><2C><46><46>4.<D9><27><6D><6D><6D><41><D9>a<6F><43><6F><3D><6F><6F>  <D2><D2><D2>t<DA>ad<D2>9<68><68>  <6F><6F><6D><3F><6F><45><6F><D8>c<6D><3F><D9><1F><CE><CE><CB>l<D2><24><D2><24><CB>l<CE><34><B8><B8><D9><1F><6F><45><D8><1F><3D><D9>e<D9><3F><3B><3B><6F><58><DE>q<6F><DE><3F><45><D9><3F><DB><1F><53><D9><1F><4A><6F><45><53><58><3B><3B><D9><2F><54><56><6F><4A><D8>s<69><6D><3F><6E><6E><DA><4F><48><6F><47><6F><43><D8>c<48><D9><8F><B8><B8><B8><20><DE>a<B8><E1><D4><DE><E5><D2><DB>a<DD><F5>c<D2><DB>a<DE><1F><C7><DB>a<DD><2F>l<C7><DA>a<DE>oo<C7><DB>a<DE><4F><9E><DB>a<DD><5F><2D><9E><DA>a<DE>o<38><9E><DA>a<DE><1F><3B><9E><DA>a<D9><2F><F1><9E><DF><AE><DC><A0><E4><9E><DF><AE><DC><A0><DE><BE><DC><A0><E4><9E><DF><AE><DC><A0><DE><BE><DC><A0><DE><CE><DC><A0> <EA> <1F><1F>oogg<1F><1F><3B><39>ok<1F><1D>gecbccfggeb<D9>h<D8><A3>00<B8><B8><C7><D8> <D4><D4><CE><4F><D2><1C><C7><2D><CE><A5><52><BC><38><BC><97><CE><27><CE><44><CE><97><97><E7><3D>aa<D9><37>a<D8>   <E8><3D><CE><5C><B1><C0><7F><7C><C7><55><B8><20><B8><85><B8><B8><B8>  <E9><41>cb<D9>…b<D8><45><E7><7F><A5><CE><C0><34><97><68><44><CE><A2><D2><59><D2><81><81><6C><6C><3B><3B><D8><BB><3B><39><3B><6F><65><D8><BF>yfgohohg<E0><BF><D9><BD><6C><D2><CE><CE><B6><6E><81><6C><C0><CE><4C><9A><AD><38><68><CE>4<D2><3E><D4><2E><D5><45><AA>66<3A><3A><D9><FF><1F><1F><1E><1F><3B><36>gegd<1D><1E><36><26><39><23><1F><1F>aa<DD><FF><C7><C7><CE><CE><9C><D4><D2><D2><C6><9D><A9><9C><AD><9A><D0><3A><D4><57><9A><BC><6A><D4>q<D5>	97
01A033	06	482	ゲゲゲゲビビダヌドふゲわダ<A7>ハづォづ<97>ダよダシダ<97><97><E7>カああぴォボおボきぴヨ<E6>カダヤぎび゛。ゲヘぜみぜ<85>ボはぜ<E9>゛ボイボうぴシボうぴシ<E5>コ<A7>ダびァ<97>ュボ・<A3>ドムド<81><81>ゥゥウウぱエボオウーンぱクのボぞそくそくボネプばぴカゥドボ７じォボわびダト<9B><AF>ォュダ４ドカビをブス<AC>６６イイぴ゛ボうほボシゥボァきえへほゥゆアめボそぴギぺクボカボエ<9D>ビドドグ<9E><AB><9D><AF><9B>ヅイビマ<9B>づァビちブ<E7>クょるーム<82>ビ５ブケーんウすそぴエボカぺ゛<9B>ぱ゛ギ<9D><A9><9B>ぎ<97>づォ<A8>ォ！ボスだぼズねダ。ゲルルぺ<FD>ボうぱシへそこさせボばボォボうボ<88>ぺ<FB>ぴクぴ゛じビボぶゾフどじぼハゼほヨ<9A>ずゴほザボ<8F>７ぷクォォパ<FF>ャェぴ<FF>さしぴエぴカぴぶ<F7><FF>ぴカぴばボクボ゛ウりボ<FA>ボけイむれをボおぴシぴク００ぴ゛ォビパク<81>ズ<81>ズボ９ゃぱク<86>ブネずボクぴ<A1>ふふボセーーぴセボきォボきこぴザそけぬへつますそぺぼ<9F><9F>ボ<85>ボ<87>ボげボセギ<9D><A9><9B>ゲわゲテダ゛づォ<A3>ドボ<89>ぴへほほぺ<85>ぴカまはさすきえ<E5>クぴぼボ<87>ボク<9D>ビび<97><AB><9D>ドォル<AD>ポクぺもききボ<AD>ボ<F3>ボおぴ<F7>ボォロークークーボハぴのボぼ<A7><A7>びびボカビビビじッボサギょブ…ヅチビニヂナ	<C7><C7><CE><CE><9C><D4><D2><D2><C6><9D><A9><9C><AD><9A><D0><3A><D4><57><9A><BC><6A><D4>q<D5><E7><3F><33><2B><6F><59><82><D4>5<D5><41><6F><2F><3B>mocc<D9><FF><DB><7F><9A><D8><7F><C5><9C><A7><9A><B1><97><BC><38><A6><6E>!<D0><3A><BA><C3><CB>x<CE><7C><C7><61><61><DB><FD>oo<D8><83><1D>ojknfgccf<D8><88><D9><FB><D9><3F><DB><7F><B6><D4><6C><D2><CD><54><BE><B6><C3><52><CC><1E><5E><99><B7><C8><1E><C9><D2><D2>7<DA><3F><6E><6E><DD><FF><67><6D><D9><FF>kl<D9><3B><D8><3D><D8> <F9><FF><3B><3B><DB><FF><39><3B><1F><1D><3B><2A><26><39><1F><1F><3A><21><2C><2E><1F><1F>bc<DB><FF>00<D9><FF><6E><D4><DD><3F><81><CB><81><CB>7<CE><31><D8><3F><86><D5><50><B7>66<D9><E3><1C><1C><3B><3B><6F><6F>oo<D9><87><6E><6F>oj<D9><C9>oiw<1D>r<1F>mo<DB><C3><9E><9E><B8><D8> <D2><D8><85><C5><9C><A7><9A><C7><2D><C7><4B><CE><7F><BC><38><A2><D2><68><CE><D9><E3><1E><1E><DB><85><D9><3D><1F>zkmgd<E3><3F><DA><C3><D8> <D2><D2><9C><D4><C0><97><A9><9C><D2><38><61><AB><DE><3F><DE> ggc<D8><F5>gg<D9><F7>mo<62><6F><40><D8>a<3B><3B><D9><9F>00<A5><A5><C0><C0><D2><D2><D4><D4><D4><B6><66><9C><D4><C5><33><D5>.<D0><49><D4><4E><CF><4D><D1><9C><D4>  <D2><D2><6F><6F><D9><B7><6B><6F><D5><C2><1F>v<1F>r<33><34><37><2B>v<1F><6B><DC><3F><DD><BD><CE><CE><C7><C7><9A><D2><24><D2><5D><AD><9A><BC><34><C0><7C><C7><4B><D8><C4><85><B8><9E><9E><D9><FF><CE><CE><E3><41>wxkmfgmknjll  <DB><81><9E><9E><C7><C7><B8><B8><90><C7><27><CE><59><D2><94><B4><D0><83><C8><84><CF><84><AE><96><57><57>  <EB><41><37><2B><3A><26><1F>s<D9><3F><E7><41><64><D2><8C><B6><50><C6><CF>…<CF><84><5A><5A><38><38><6A><42><D3>3<D9>a<98><A4><3E><6E><38><38> <E4> <C3><A7><A7><C0><C0><D7><3D><D4><D4><D4><B6><66><D7><42><C5><32><D5>.<D0><48><D4><4D><CF><4C>	D1
01A291	06	41	メメォォァコバ３バ３ボう<98><A6>カォボすパっパォふいゼ６<FF>まケザいあ<90>えね　シ<80>　ね　	<59><59><37><37><6A><41><D3>3<D3>3<D7>c<98><A6><3D><6E><D7>m<DD><2F><DD><37><1C>b<FF><FF><FF><FF><FF>a           	FF
